,0,1,Freebase_ID,movie,actor,character,trope
476,trickster,"{'char': 'Captain Jack Sparrow', 'movie': ""Pirates of the Caribbean: Dead Man's Chest"", 'id': '/m/0k1xxm', 'actor': 'Johnny Depp'}",/m/0k1xxm,Pirates of the Caribbean: Dead Man's Chest,Johnny Depp,Captain Jack Sparrow,trickster
477,trickster,"{'char': 'Tyler Durden', 'movie': 'Fight Club', 'id': '/m/0jy5tj', 'actor': 'Brad Pitt'}",/m/0jy5tj,Fight Club,Brad Pitt,Tyler Durden,trickster
478,trickster,"{'char': 'Mr. Nick', 'movie': 'The Imaginarium of Dr. Parnassus', 'id': '/m/03kz4l5', 'actor': 'Tom Waits'}",/m/03kz4l5,The Imaginarium of Dr. Parnassus,Tom Waits,Mr. Nick,trickster
479,trickster,"{'char': 'Loki', 'movie': 'Thor', 'id': '/m/0855mjk', 'actor': 'Tom Hiddleston'}",/m/0855mjk,Thor,Tom Hiddleston,Loki,trickster
480,valley_girl,"{'char': 'Julie Richman', 'movie': 'Valley Girl', 'id': '/m/03jprhz', 'actor': 'Deborah Foreman'}",/m/03jprhz,Valley Girl,Deborah Foreman,Julie Richman,valley_girl
481,valley_girl,"{'char': 'Cher Horowitz', 'movie': 'Clueless', 'id': '/m/0jwjsy', 'actor': 'Alicia Silverstone'}",/m/0jwjsy,Clueless,Alicia Silverstone,Cher Horowitz,valley_girl
482,valley_girl,"{'char': 'Romy White', 'movie': ""Romy and Michele's High School Reunion"", 'id': '/m/0k2p5c', 'actor': 'Mira Sorvino'}",/m/0k2p5c,Romy and Michele's High School Reunion,Mira Sorvino,Romy White,valley_girl
483,valley_girl,"{'char': 'Buffy Summers', 'movie': 'Buffy the Vampire Slayer', 'id': '/m/0jvy0r', 'actor': 'Kristy Swanson'}",/m/0jvy0r,Buffy the Vampire Slayer,Kristy Swanson,Buffy Summers,valley_girl
484,valley_girl,"{'char': 'Elle Woods', 'movie': 'Legally Blonde', 'id': '/m/0j_wm4', 'actor': 'Reese Witherspoon'}",/m/0j_wm4,Legally Blonde,Reese Witherspoon,Elle Woods,valley_girl
485,valley_girl,"{'char': 'Karen', 'movie': 'White Chicks', 'id': '/m/045xr4n', 'actor': 'Busy Philipps'}",/m/045xr4n,White Chicks,Busy Philipps,Karen,valley_girl
486,warrior_poet,"{'char': 'Katsumoto', 'movie': 'The Last Samurai', 'id': '/m/0k5n1r', 'actor': 'Ken Watanabe'}",/m/0k5n1r,The Last Samurai,Ken Watanabe,Katsumoto,warrior_poet
487,warrior_poet,"{'char': 'Arthur Burns', 'movie': 'The Proposition', 'id': '/m/0k66rt', 'actor': 'Danny Huston'}",/m/0k66rt,The Proposition,Danny Huston,Arthur Burns,warrior_poet
488,warrior_poet,"{'char': 'Zohan', 'movie': ""You Don't Mess with the Zohan"", 'id': '/m/03hqx35', 'actor': 'Adam Sandler'}",/m/03hqx35,You Don't Mess with the Zohan,Adam Sandler,Zohan,warrior_poet
489,warrior_poet,"{'char': 'Broken Sword', 'movie': 'Hero', 'id': '/m/0jzcrb', 'actor': 'Tony Leung Chiu Wai'}",/m/0jzcrb,Hero,Tony Leung Chiu Wai,Broken Sword,warrior_poet
490,warrior_poet,"{'char': 'Colonel Walter E. Kurtz', 'movie': 'Apocalypse Now', 'id': '/m/0jtp23', 'actor': 'Marlon Brando'}",/m/0jtp23,Apocalypse Now,Marlon Brando,Colonel Walter E. Kurtz,warrior_poet
491,warrior_poet,"{'char': 'Master Li Mu Bai', 'movie': 'Crouching Tiger, Hidden Dragon', 'id': '/m/0jwt__', 'actor': 'Chow Yun-Fat'}",/m/0jwt__,"Crouching Tiger, Hidden Dragon",Chow Yun-Fat,Master Li Mu Bai,warrior_poet
492,warrior_poet,"{'char': 'Tool', 'movie': 'The Expendables', 'id': '/m/05tb1tv', 'actor': 'Mickey Rourke'}",/m/05tb1tv,The Expendables,Mickey Rourke,Tool,warrior_poet
493,warrior_poet,"{'char': 'T. E. Lawrence', 'movie': 'Lawrence of Arabia', 'id': '/m/0j_tdt', 'actor': ""Peter O'Toole""}",/m/0j_tdt,Lawrence of Arabia,Peter O'Toole,T. E. Lawrence,warrior_poet
494,warrior_poet,"{'char': 'Horton the Elephant', 'movie': 'Horton Hears a Who!', 'id': '/m/05tgl99', 'actor': 'Jim Carrey'}",/m/05tgl99,Horton Hears a Who!,Jim Carrey,Horton the Elephant,warrior_poet
495,young_gun,"{'char': 'Chico', 'movie': 'The Magnificent Seven', 'id': '/m/0k5tn5', 'actor': 'Horst Buchholz'}",/m/0k5tn5,The Magnificent Seven,Horst Buchholz,Chico,young_gun
496,young_gun,"{'char': 'Morgan Earp', 'movie': 'Tombstone', 'id': '/m/0k776f', 'actor': 'Bill Paxton'}",/m/0k776f,Tombstone,Bill Paxton,Morgan Earp,young_gun
497,young_gun,"{'char': 'Colorado Ryan', 'movie': 'Rio Bravo', 'id': '/m/0k2kqg', 'actor': 'Ricky Nelson'}",/m/0k2kqg,Rio Bravo,Ricky Nelson,Colorado Ryan,young_gun
498,young_gun,"{'char': 'Tom Sawyer', 'movie': 'The League of Extraordinary Gentlemen', 'id': '/m/0k5nsh', 'actor': 'Shane West'}",/m/0k5nsh,The League of Extraordinary Gentlemen,Shane West,Tom Sawyer,young_gun
499,young_gun,"{'char': ""William H. 'Billy the Kid' Bonney"", 'movie': 'Young Guns II', 'id': '/m/03lrjk0', 'actor': 'Emilio Estevez'}",/m/03lrjk0,Young Guns II,Emilio Estevez,William H. 'Billy the Kid' Bonney,young_gun
500,young_gun,"{'char': 'Jake', 'movie': 'Silverado', 'id': '/m/0k39jj', 'actor': 'Kevin Costner'}",/m/0k39jj,Silverado,Kevin Costner,Jake,young_gun
